name,affiliation,role,gender,tags,sector,type,cvr_person,cvr_affiliation,description
Jan Marek Ryden,Skandia Link Livsforsikring,Chairman,Men,"Corporation, Employer controlled, FINA, Finance, Insurance, Pensions",Corporations,Pension,4004215601,20952237,Automatisk CVR import at 2017-11-09 15:31:56: Jan Marek Ryden som formand i CVR 20952237 (2017-05-16 - NA).
Lars Rickard Bergendal,Skandia Link Livsforsikring,Member,Men,"Corporation, Employer controlled, FINA, Finance, Insurance, Pensions",Corporations,Pension,4004193252,20952237,Bestyrelsesmedlem
Marek Rydén,Skandia Link Livsforsikring,Member,Men,"Corporation, Employer controlled, FINA, Finance, Insurance, Pensions",Corporations,Pension,NA,20952237,NA
Bjoern Soendergaard Jepsen,Skjern Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000183609,45801012,Automatisk CVR import at 2016-03-12 18:05:20: BESTYRELSE i Skjern Bank (2012-03-05 - ).
Finn Erik Kristiansen,Skjern Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000467292,45801012,Automatisk CVR import at 2016-03-12 18:05:20: BESTYRELSE i Skjern Bank (2010-03-11 - ).
Hans Ladekjaer Jeppesen,Skjern Bank,Chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000117088,45801012,Automatisk CVR import at 2016-03-12 18:05:19: formand i Skjern Bank (2011-12-09 - ).
Jens Okholm,Skjern Bank,Vice chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000426067,45801012,Automatisk CVR import at 2016-03-12 18:05:20: naestformand i Skjern Bank (2012-03-14 - ).
Per Urban Munck,Skjern Bank,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004058760,45801012,Automatisk CVR import at 2016-03-12 18:05:20: DIREKTION i Skjern Bank (1999-12-31 - ).
Soeren Dalum Tinggaard,Skjern Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004039292,45801012,Automatisk CVR import at 2016-03-12 18:05:20: BESTYRELSE i Skjern Bank (2013-03-04 - ).
Amund Skarholt,SOS International,Chairman,Men,"Corporation, FINA, Finance",Corporations,Finance,4004302632,17013718,Automatisk CVR import at 2016-03-12 18:05:37: formand i SOS International (2011-09-23 - ).
Dag Rehme 47959,SOS International,Member,Men,"Corporation, FINA, Finance",Corporations,Finance,4004302780,17013718,Automatisk CVR import at 2016-03-12 18:05:37: BESTYRELSE i SOS International (2011-04-27 - ).
Jesper Moerch Soerensen,SOS International,Vice chairman,Men,"Corporation, FINA, Finance",Corporations,Finance,4004063216,17013718,Automatisk CVR import at 2017-09-29 08:48:03: Jesper Moerch Soerensen som naestformand i CVR 17013718 (2009-04-21 - NA).
Markku Juhani Reinikainen,SOS International,Member,Men,"Corporation, FINA, Finance",Corporations,Finance,4004294448,17013718,Automatisk CVR import at 2016-03-12 18:05:36: BESTYRELSESMEDLEM i SOS International (2015-04-21 - ).
Niels Printz,SOS International,Chief executive,Men,"Corporation, FINA, Finance",Corporations,Finance,4000116260,17013718,Automatisk CVR import at 2016-03-12 18:05:35: adm. dir i SOS International (2013-06-14 - ).
Rikard Alexander Livman,SOS International,Member,Men,"Corporation, FINA, Finance",Corporations,Finance,4004183133,17013718,Automatisk CVR import at 2016-03-12 18:05:36: BESTYRELSE i SOS International (2011-04-27 - ).
Sigurd Ivar Austin,SOS International,Member,Men,"Corporation, FINA, Finance",Corporations,Finance,4006216360,17013718,Automatisk CVR import at 2016-03-12 18:05:37: BESTYRELSESMEDLEM i SOS International (2015-04-21 - ).
Timo Olavi Ahvonen,SOS International,Member,Men,"Corporation, FINA, Finance",Corporations,Finance,4004280950,17013718,Automatisk CVR import at 2016-03-12 18:05:36: BESTYRELSE i SOS International (2012-04-27 - ).
Ann Ingrid Sommer,SOS International,Member,Women,"Corporation, FINA, Finance",Corporations,Finance,4004273870,17013718,Automatisk CVR import at 2016-03-12 18:05:36: BESTYRELSE i SOS International (2008-04-23 - ).
Britt Ann-Kristin Vuopio Mogestedt,SOS International,Member,Women,"Corporation, FINA, Finance",Corporations,Finance,4004228926,17013718,Automatisk CVR import at 2016-03-12 18:05:36: BESTYRELSE i SOS International (2010-04-28 - ).
Camilla Amstrup,SOS International,Member,Women,"Corporation, FINA, Finance",Corporations,Finance,4004185383,17013718,Automatisk CVR import at 2017-09-29 08:48:03: Camilla Amstrup som bestyrelsesmedlem i CVR 17013718 (2016-06-15 - NA).
John Lundsgaard,Spar Nord,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003991986,13737584,Automatisk CVR import at 2016-03-12 18:05:38: DIREKTION i Spar Nord (2000-04-01 - ).
John Soerensen 45188,Spar Nord,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003987649,13737584,Automatisk CVR import at 2016-03-12 18:05:38: BESTYRELSESMEDLEM i Spar Nord (2015-04-22 - ).
Kaj Christiansen 18424,Spar Nord,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003864582,13737584,Automatisk CVR import at 2016-03-12 18:05:38: BESTYRELSE i Spar Nord (2012-04-18 - ).
Kjeld Egebo Larsen,Spar Nord,Other role,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004138046,13737584,Automatisk CVR import at 2016-03-12 18:05:39: PERSONLIG_SUPPLEANT i Spar Nord (2012-04-01 - ).
Kjeld Johannesen,Spar Nord,Chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003949447,13737584,Automatisk CVR import at 2017-09-29 08:41:44: Kjeld Johannesen som formand i CVR 13737584 (2016-04-20 - NA).
Lars Hoegh Moeller,Spar Nord,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003947247,13737584,Automatisk CVR import at 2016-03-12 18:05:38: DIREKTION i Spar Nord (2000-04-01 - ).
Lasse Nyby,Spar Nord,Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003960163,13737584,Automatisk CVR import at 2016-03-12 18:05:38: adm. dir i Spar Nord (2000-10-01 - ).
Morten Bach Gaardboe,Spar Nord,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000255204,13737584,Automatisk CVR import at 2017-09-29 08:41:44: Morten Bach Gaardboe som bestyrelsesmedlem i CVR 13737584 (2016-04-20 - NA).
Ole Skov,Spar Nord,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004056503,13737584,Automatisk CVR import at 2016-03-12 18:05:38: BESTYRELSE i Spar Nord (2000-03-22 - ).
Per Nikolaj Bukh,Spar Nord,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000301612,13737584,Automatisk CVR import at 2016-03-12 18:05:38: BESTYRELSE i Spar Nord (2007-04-25 - ).
Gitte Holmgaard Soerensen,Spar Nord,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004136142,13737584,Automatisk CVR import at 2016-03-12 18:05:39: BESTYRELSE i Spar Nord (2012-04-01 - ).
Jannie Merete Thorsoe Skovsen,Spar Nord,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004092267,13737584,Automatisk CVR import at 2016-03-12 18:05:38: BESTYRELSE i Spar Nord (2008-02-25 - ).
Laila Mortensen,Spar Nord,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004164176,13737584,Automatisk CVR import at 2016-03-12 18:05:39: BESTYRELSE i Spar Nord (2012-04-18 - ).
Lene Aaen,Spar Nord,Other role,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004138047,13737584,Automatisk CVR import at 2016-03-12 18:05:39: PERSONLIG_SUPPLEANT i Spar Nord (2012-04-01 - ).
Sofia Rosendal Di Pilla,Spar Nord,Other role,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004135109,13737584,Automatisk CVR import at 2016-03-12 18:05:39: PERSONLIG_SUPPLEANT i Spar Nord (2012-04-01 - ).
Jesper Hardahl,SPAR NORD FONDEN,Member,Men,"Foundation, Charity, Science, Culture, Sports, Recreation and sports, Banks",Foundations,Banks,4000134166,14346902,Automatisk CVR import at 2017-09-29 08:43:00: Jesper Hardahl som bestyrelsesmedlem i CVR 14346902 (2016-04-20 - NA).
Kaj Christiansen 18424,SPAR NORD FONDEN,Member,Men,"Foundation, Charity, Science, Culture, Sports, Recreation and sports, Banks",Foundations,Banks,4003864582,14346902,Automatisk CVR import at 2017-09-29 08:43:00: Kaj Christiansen som bestyrelsesmedlem i CVR 14346902 (2016-04-20 - NA).
Kim Noehr Skibsted,SPAR NORD FONDEN,Member,Men,"Foundation, Charity, Science, Culture, Sports, Recreation and sports, Banks",Foundations,Banks,4004000391,14346902,Automatisk CVR import at 2017-09-29 08:43:00: Kim Noehr Skibsted som bestyrelsesmedlem i CVR 14346902 (2017-04-26 - NA).
Lars Bloch 21291,SPAR NORD FONDEN,Member,Men,"Foundation, Charity, Science, Culture, Sports, Recreation and sports, Banks",Foundations,Banks,4003992081,14346902,Automatisk CVR import at 2016-03-12 18:05:39: BESTYRELSE i SPAR NORD FONDEN (2012-04-18 - ).
Michael Slavensky Dahl,SPAR NORD FONDEN,Chairman,Men,"Foundation, Charity, Science, Culture, Sports, Recreation and sports, Banks",Foundations,Banks,4000410211,14346902,Automatisk CVR import at 2017-09-29 08:43:00: Michael Slavensky Dahl som formand i CVR 14346902 (2017-04-26 - NA).
Steffen Noergaard,SPAR NORD FONDEN,Executive,Men,"Foundation, Charity, Science, Culture, Sports, Recreation and sports, Banks",Foundations,Banks,4004093264,14346902,Automatisk CVR import at 2016-03-12 18:05:39: DIREKTION i SPAR NORD FONDEN (2010-05-01 - ).
Elsebeth Nielsen 45191,SPAR NORD FONDEN,Vice chairman,Women,"Foundation, Charity, Science, Culture, Sports, Recreation and sports, Banks",Foundations,Banks,4004021670,14346902,Automatisk CVR import at 2017-11-09 15:15:42: Elsebeth Nielsen som naestformand i CVR 14346902 (2017-09-23 - NA).
Gitte OErskou,SPAR NORD FONDEN,Member,Women,"Foundation, Charity, Science, Culture, Sports, Recreation and sports, Banks",Foundations,Banks,4004181458,14346902,Automatisk CVR import at 2016-03-12 18:05:39: BESTYRELSE i SPAR NORD FONDEN (2013-04-24 - ).
Jannie Merete Thorsoe Skovsen,SPAR NORD FONDEN,Member,Women,"Foundation, Charity, Science, Culture, Sports, Recreation and sports, Banks",Foundations,Banks,4004092267,14346902,Automatisk CVR import at 2016-03-12 18:05:39: BESTYRELSE i SPAR NORD FONDEN (2010-04-28 - ).
Jens AAge Olsen,SPAREKASSEN BORNHOLMS FOND,Chairman,Men,"Foundation, Charity, Banks",Foundations,Banks,4003906111,15106891,Automatisk CVR import at 2016-03-12 18:05:40: formand i SPAREKASSEN BORNHOLMS FOND (2013-01-01 - ).
Peter Stange Jensen,SPAREKASSEN BORNHOLMS FOND,Vice chairman,Men,"Foundation, Charity, Banks",Foundations,Banks,4000006744,15106891,Automatisk CVR import at 2016-03-12 18:05:40: naestformand i SPAREKASSEN BORNHOLMS FOND (2013-01-01 - ).
Poul Kofoed Hansen,SPAREKASSEN BORNHOLMS FOND,Member,Men,"Foundation, Charity, Banks",Foundations,Banks,4004139513,15106891,Automatisk CVR import at 2016-03-12 18:05:40: BESTYRELSE i SPAREKASSEN BORNHOLMS FOND (2013-01-01 - ).
Svend Erik Petersen 45195,SPAREKASSEN BORNHOLMS FOND,Executive,Men,"Foundation, Charity, Banks",Foundations,Banks,4000068974,15106891,Automatisk CVR import at 2016-03-12 18:05:40: DIREKTION i SPAREKASSEN BORNHOLMS FOND (2004-02-02 - ).
Anna Sofie Poulsen,SPAREKASSEN BORNHOLMS FOND,Member,Women,"Foundation, Charity, Banks",Foundations,Banks,4004187395,15106891,Automatisk CVR import at 2016-03-12 18:05:40: BESTYRELSE i SPAREKASSEN BORNHOLMS FOND (2014-05-01 - ).
Lene Kristine Frigaard,SPAREKASSEN BORNHOLMS FOND,Member,Women,"Foundation, Charity, Banks",Foundations,Banks,4000461952,15106891,Automatisk CVR import at 2017-09-29 08:44:23: Lene Kristine Frigaard som bestyrelsesmedlem i CVR 15106891 (2017-02-27 - NA).
Bent Andersen 2729,Sparekassen Faaborg,Chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003997986,13255504,Automatisk CVR import at 2017-09-29 08:41:00: Bent Andersen som formand i CVR 13255504 (2017-06-01 - NA).
Henrik Middelbo Andersen,Sparekassen Faaborg,Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004142027,13255504,Automatisk CVR import at 2017-09-29 08:41:01: Henrik Middelbo Andersen som direktoer i CVR 13255504 (2016-10-02 - NA).
Jakob Noerrekjaer Andersson,Sparekassen Faaborg,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004063969,13255504,Automatisk CVR import at 2016-03-12 18:05:41: BESTYRELSE i Sparekassen Faaborg (2015-02-06 - ).
Lars Petersson,Sparekassen Faaborg,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004109879,13255504,Automatisk CVR import at 2017-09-29 08:41:00: Lars Petersson som bestyrelsesmedlem i CVR 13255504 (2016-10-02 - NA).
Per Bjoernsholm,Sparekassen Faaborg,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000252196,13255504,Automatisk CVR import at 2017-09-29 08:41:00: Per Bjoernsholm som bestyrelsesmedlem i CVR 13255504 (2016-10-02 - NA).
Thomas Kullegaard,Sparekassen Faaborg,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004141601,13255504,Automatisk CVR import at 2016-03-12 18:05:42: BESTYRELSE i Sparekassen Faaborg (2013-09-10 - ).
Lene Stoerup,Sparekassen Faaborg,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004187869,13255504,Automatisk CVR import at 2016-03-12 18:05:42: BESTYRELSE i Sparekassen Faaborg (2014-03-10 - ).
Bent Nielsen Bjoern,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000266365,28299494,Automatisk CVR import at 2016-03-12 18:05:42: BESTYRELSE i Sparekassen Himmerland (2014-01-02 - ).
Finn Hovalt Mathiassen,Sparekassen Himmerland,Chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000145896,28299494,Automatisk CVR import at 2016-03-12 18:05:42: formand i Sparekassen Himmerland (2010-03-17 - ).
Henrik Pedersen 45210,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004113804,28299494,Automatisk CVR import at 2016-03-12 18:05:43: BESTYRELSE i Sparekassen Himmerland (2014-01-02 - ).
Jacob Engelsted Christensen,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004123379,28299494,Automatisk CVR import at 2016-03-12 18:05:43: BESTYRELSE i Sparekassen Himmerland (2010-05-06 - ).
Kristian Dahl Johnsen,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004169017,28299494,Automatisk CVR import at 2016-03-12 18:05:43: BESTYRELSE i Sparekassen Himmerland (2014-01-02 - ).
Lars Thomsen 45215,Sparekassen Himmerland,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004169550,28299494,Automatisk CVR import at 2016-03-12 18:05:43: DIREKTION i Sparekassen Himmerland (2014-10-01 - ).
Lars Tolborg,Sparekassen Himmerland,Vice chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000051596,28299494,Automatisk CVR import at 2017-09-29 11:02:55: Lars Tolborg som naestformand i CVR 28299494 (2016-03-30 - NA).
Ole Christoffersen 45212,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004147935,28299494,Automatisk CVR import at 2016-03-12 18:05:43: BESTYRELSE i Sparekassen Himmerland (2014-01-02 - ).
Per Asbjoern Soenderup,Sparekassen Himmerland,Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004134132,28299494,Automatisk CVR import at 2016-03-12 18:05:43: adm. dir i Sparekassen Himmerland (2014-01-02 - ).
Per Norup Olesen,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000365787,28299494,Automatisk CVR import at 2016-03-12 18:05:42: BESTYRELSE i Sparekassen Himmerland (2014-01-02 - ).
Preben Randbaek,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000486100,28299494,Automatisk CVR import at 2017-09-29 11:02:55: Preben Randbaek som bestyrelsesmedlem i CVR 28299494 (2016-03-30 - NA).
Svend Erik B. Madsen,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000063215,28299494,Automatisk CVR import at 2016-03-12 18:05:42: BESTYRELSE i Sparekassen Himmerland (2014-01-02 - ).
Thomas Frisgaard,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000741785,28299494,Automatisk CVR import at 2017-09-29 11:02:55: Thomas Frisgaard som bestyrelsesmedlem i CVR 28299494 (2016-03-30 - NA).
Vagn Holtegaard Bach,Sparekassen Himmerland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003950812,28299494,Automatisk CVR import at 2016-03-12 18:05:42: BESTYRELSE i Sparekassen Himmerland (2010-05-06 - ).
Helle Aagaard Simonsen,Sparekassen Himmerland,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000068509,28299494,Automatisk CVR import at 2016-03-12 18:05:42: BESTYRELSE i Sparekassen Himmerland (2010-03-17 - ).
Lisa Frost Soerensen,Sparekassen Himmerland,Executive,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004024378,28299494,Automatisk CVR import at 2016-03-12 18:05:43: DIREKTION i Sparekassen Himmerland (2014-10-01 - ).
Anders Balle Rasmussen,Sparekassen Kronjylland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4006253994,17912828,Automatisk CVR import at 2016-03-12 18:05:44: BESTYRELSESMEDLEM i Sparekassen Kronjylland (2015-04-29 - ).
Anders Buhl-Christensen,Sparekassen Kronjylland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000288188,17912828,Automatisk CVR import at 2016-03-12 18:05:43: BESTYRELSE i Sparekassen Kronjylland (2009-03-11 - ).
Hans-Joergen Olsen 11049,Sparekassen Kronjylland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004133456,17912828,Automatisk CVR import at 2016-03-12 18:05:44: BESTYRELSE i Sparekassen Kronjylland (2014-03-19 - ).
Jan Dahl Jensen,Sparekassen Kronjylland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000449834,17912828,Automatisk CVR import at 2017-09-29 08:49:40: Jan Dahl Jensen som bestyrelsesmedlem i CVR 17912828 (2017-03-29 - NA).
Klaus Oberthanner Skjoedt,Sparekassen Kronjylland,Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004023839,17912828,Automatisk CVR import at 2016-03-12 18:05:44: adm. dir i Sparekassen Kronjylland (2009-10-01 - ).
Per Munkholm Poulsen,Sparekassen Kronjylland,Chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004067585,17912828,Automatisk CVR import at 2017-09-29 08:49:40: Per Munkholm Poulsen som formand i CVR 17912828 (2017-03-29 - NA).
Peter Hededam Christensen,Sparekassen Kronjylland,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000179801,17912828,Automatisk CVR import at 2017-09-29 08:49:40: Peter Hededam Christensen som bestyrelsesmedlem i CVR 17912828 (2016-03-30 - NA).
Anne Gleerup,Sparekassen Kronjylland,Vice chairman,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000412870,17912828,Automatisk CVR import at 2016-03-12 18:05:43: naestformand i Sparekassen Kronjylland (2014-03-19 - ).
Bent Andersen 2729,Sparekassen Sjaelland,Member,Men,"Banks, Corporation, FINA, Finance",Corporations,Banks,4003997986,36532130,Automatisk CVR import at 2016-03-12 18:05:44: BESTYRELSESMEDLEM i Sparekassen Sjaelland (2015-11-24 - ).
Erik Larsen 8098,Sparekassen Sjaelland,Member,Men,"Banks, Corporation, FINA, Finance",Corporations,Banks,4000043675,36532130,Automatisk CVR import at 2016-03-12 18:05:44: BESTYRELSESMEDLEM i Sparekassen Sjaelland (2015-11-24 - ).
Jakob Noerrekjaer Andersson,Sparekassen Sjaelland,Member,Men,"Banks, Corporation, FINA, Finance",Corporations,Banks,4004063969,36532130,Automatisk CVR import at 2016-03-12 18:05:44: BESTYRELSE i Sparekassen Sjaelland (2014-12-22 - ).
Lars Petersson,Sparekassen Sjaelland,Chief executive,Men,"Banks, Corporation, FINA, Finance",Corporations,Banks,4004109879,36532130,Automatisk CVR import at 2017-09-29 11:11:58: Lars Petersson som adm. dir. i CVR 36532130 (2016-02-01 - NA).
Leo Bruno Riis-Nielsen,Sparekassen Sjaelland,Chief executive,Men,"Banks, Corporation, FINA, Finance",Corporations,Banks,4000699087,36532130,Automatisk CVR import at 2017-09-29 11:11:58: Leo Bruno Riis-Nielsen som direktoer i CVR 36532130 (2016-02-01 - NA).
Otto Frederik Spliid,Sparekassen Sjaelland,Member,Men,"Banks, Corporation, FINA, Finance",Corporations,Banks,4000007686,36532130,Automatisk CVR import at 2016-03-12 18:05:44: BESTYRELSESMEDLEM i Sparekassen Sjaelland (2015-11-24 - ).
Per Bjoernsholm,Sparekassen Sjaelland,Member,Men,"Banks, Corporation, FINA, Finance",Corporations,Banks,4000252196,36532130,Automatisk CVR import at 2016-03-12 18:05:44: BESTYRELSESMEDLEM i Sparekassen Sjaelland (2015-11-24 - ).
Peter Michael Woldbye,Sparekassen Sjaelland,Member,Men,"Banks, Corporation, FINA, Finance",Corporations,Banks,4003991465,36532130,Automatisk CVR import at 2016-03-12 18:05:44: BESTYRELSESMEDLEM i Sparekassen Sjaelland (2015-11-24 - ).
Thomas Kullegaard,Sparekassen Sjaelland,Chairman,Men,"Banks, Corporation, FINA, Finance",Corporations,Banks,4004141601,36532130,Automatisk CVR import at 2016-03-12 18:05:45: formand i Sparekassen Sjaelland (2014-12-22 - ).
Arne Laegaard,Sparekassen Thy,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000220274,24255816,Automatisk CVR import at 2016-03-12 18:05:45: BESTYRELSE i Sparekassen Thy (2013-04-01 - ).
Erik Krogsgaard Nielsen,Sparekassen Thy,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000449062,24255816,Automatisk CVR import at 2016-03-12 18:05:45: BESTYRELSE i Sparekassen Thy (2007-04-01 - ).
Ivan Hoegh Jensen,Sparekassen Thy,Vice chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000289040,24255816,Automatisk CVR import at 2016-03-12 18:05:45: naestformand i Sparekassen Thy (2009-04-21 - ).
Jacob Morten Schousgaard,Sparekassen Thy,Chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000377618,24255816,Automatisk CVR import at 2016-03-12 18:05:45: formand i Sparekassen Thy (2006-04-24 - ).
Jens Hyldgaard Petersen,Sparekassen Thy,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000291736,24255816,Automatisk CVR import at 2016-03-12 18:05:45: BESTYRELSE i Sparekassen Thy (2013-04-01 - ).
Ole Beith,Sparekassen Thy,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000320537,24255816,Automatisk CVR import at 2016-03-12 18:05:45: DIREKTION i Sparekassen Thy (2014-05-27 - ).
Ricky Bang Larsen,Sparekassen Thy,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000162752,24255816,Automatisk CVR import at 2016-03-12 18:05:45: BESTYRELSE i Sparekassen Thy (2007-03-19 - ).
Charlotte Kanstrup Brogaard,Sparekassen Thy,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004091725,24255816,Automatisk CVR import at 2017-09-29 10:55:39: Charlotte Kanstrup Brogaard som bestyrelsesmedlem i CVR 24255816 (2017-03-28 - NA).
Lene Noerup Thiel,Sparekassen Thy,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004151991,24255816,Automatisk CVR import at 2016-03-12 18:05:46: BESTYRELSE i Sparekassen Thy (2013-04-01 - ).
Tina Meyer Brandt,Sparekassen Thy,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004119967,24255816,Automatisk CVR import at 2016-03-12 18:05:46: BESTYRELSE i Sparekassen Thy (2011-03-29 - ).
Jan Skov,Sparekassen Vendsyssel,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004076996,64806815,Automatisk CVR import at 2016-03-12 18:05:47: DIREKTION i Sparekassen Vendsyssel (2013-06-01 - ).
Martin Kristian Valbirk,Sparekassen Vendsyssel,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004184357,64806815,Automatisk CVR import at 2016-03-12 18:05:47: BESTYRELSE i Sparekassen Vendsyssel (2014-03-25 - ).
Mogens Nedergaard,Sparekassen Vendsyssel,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000145064,64806815,Automatisk CVR import at 2016-03-12 18:05:46: BESTYRELSE i Sparekassen Vendsyssel (2006-10-31 - ).
Ole Selch Bak,Sparekassen Vendsyssel,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004071394,64806815,Automatisk CVR import at 2017-09-29 11:23:17: Ole Selch Bak som bestyrelsesmedlem i CVR 64806815 (2016-04-01 - NA).
Soeren Vad Soerensen,Sparekassen Vendsyssel,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000633115,64806815,Automatisk CVR import at 2016-03-12 18:05:47: BESTYRELSE i Sparekassen Vendsyssel (2009-04-01 - ).
Svend Vestergaard Pedersen,Sparekassen Vendsyssel,Vice chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000184168,64806815,Automatisk CVR import at 2016-03-12 18:05:46: naestformand i Sparekassen Vendsyssel (2014-03-25 - ).
Vagn Hansen 37198,Sparekassen Vendsyssel,Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000703207,64806815,Automatisk CVR import at 2016-03-12 18:05:47: adm. dir i Sparekassen Vendsyssel (2008-09-23 - ).
Birte Dyrberg,Sparekassen Vendsyssel,Chairman,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000234038,64806815,Automatisk CVR import at 2016-03-12 18:05:46: formand i Sparekassen Vendsyssel (2014-03-25 - ).
Ting Lan Hessellund,SUNRISE SCHOOL'S FOND,Member,Binominal,"Foundation, Corporation, Finance",Foundations,Finance,4004096654,27519962,Automatisk CVR import at 2016-03-12 18:06:09: BESTYRELSE i SUNRISE SCHOOL'S FOND (2004-03-01 - ).
Julie Laier,SUNRISE SCHOOL'S FOND,Member,Women,"Foundation, Corporation, Finance",Foundations,Finance,4000752214,27519962,Automatisk CVR import at 2016-03-12 18:06:09: BESTYRELSE i SUNRISE SCHOOL'S FOND (2011-03-11 - ).
Jyoti Dani,SUNRISE SCHOOL'S FOND,Member,Women,"Foundation, Corporation, Finance",Foundations,Finance,4004111769,27519962,Automatisk CVR import at 2016-03-12 18:06:09: BESTYRELSE i SUNRISE SCHOOL'S FOND (2010-05-28 - ).
Soley Maria Helgadottir,SUNRISE SCHOOL'S FOND,Chairman,Women,"Foundation, Corporation, Finance",Foundations,Finance,4004124809,27519962,Automatisk CVR import at 2016-03-12 18:06:09: formand i SUNRISE SCHOOL'S FOND (2010-05-28 - ).
